User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
15004935,male,31,189.0,88.0,27,110.0,40.6,184
15895018,female,75,168.0,67.0,18,102.0,40.5,116
11715600,male,76,182.0,89.0,15,96.0,40.4,103
11743870,male,33,181.0,82.0,13,100.0,40.1,69
13287124,female,28,162.0,60.0,3,84.0,38.4,11
13109613,female,63,171.0,68.0,23,100.0,40.7,138
12162135,male,20,191.0,94.0,9,92.0,40.0,33
13411513,female,41,165.0,69.0,20,99.0,40.7,110
12940396,male,58,185.0,83.0,2,84.0,38.5,8
18327796,male,63,186.0,92.0,14,94.0,40.2,84
13950642,male,24,193.0,90.0,29,104.0,40.9,163
14376890,female,25,170.0,66.0,16,90.0,40.3,68
16755976,female,35,181.0,71.0,5,90.0,39.1,22
18066741,female,54,167.0,67.0,24,109.0,40.7,163
12725242,male,42,199.0,103.0,10,89.0,39.9,45
16369713,male,21,190.0,93.0,6,80.0,39.3,11
14964241,female,43,159.0,60.0,6,83.0,39.0,24
15813794,female,40,154.0,59.0,14,90.0,40.3,65
16769564,female,59,164.0,63.0,20,109.0,40.5,139
16987189,male,28,180.0,86.0,16,98.0,40.2,77
17646167,female,24,169.0,67.0,23,112.0,40.4,152
11028513,male,25,182.0,85.0,25,101.0,40.9,128
12982082,male,74,196.0,94.0,24,102.0,40.7,187
18996345,male,55,184.0,90.0,21,106.0,40.7,156
11133210,male,71,181.0,85.0,17,101.0,40.2,124
13809747,male,54,189.0,93.0,18,105.0,40.2,131
19601683,female,28,176.0,78.0,5,86.0,39.0,19
15335017,male,33,183.0,87.0,4,95.0,39.4,19
12035050,female,38,160.0,62.0,24,100.0,40.2,135
18078068,female,28,162.0,61.0,12,92.0,39.9,55
15491260,male,29,182.0,82.0,13,91.0,40.2,48
13390054,female,34,181.0,72.0,23,102.0,41.2,130
18494667,male,24,195.0,92.0,10,93.0,39.8,40
19128201,female,47,171.0,75.0,20,91.0,40.6,93
18316902,female,47,166.0,64.0,21,107.0,40.6,137
17537770,female,53,181.0,82.0,5,88.0,39.1,22
15340726,male,38,182.0,80.0,27,114.0,40.6,205
14367405,female,23,155.0,59.0,29,101.0,40.9,160
17673973,female,69,171.0,70.0,9,84.0,39.8,39
12655008,male,21,182.0,85.0,15,93.0,40.6,56
17464572,female,62,161.0,65.0,11,88.0,39.5,52
18738505,male,30,179.0,77.0,26,108.0,40.6,162
19276397,female,34,158.0,56.0,18,95.0,40.8,92
19674782,male,29,171.0,76.0,13,88.0,40.0,41
16938791,female,49,169.0,67.0,22,99.0,40.3,124
18826115,female,29,161.0,59.0,9,91.0,39.7,41
16212488,female,61,149.0,52.0,4,85.0,38.8,18
12451657,male,27,178.0,75.0,16,100.0,40.5,77
13724082,female,25,164.0,61.0,18,87.0,40.3,72
12332538,male,59,185.0,91.0,22,98.0,40.8,141
15438491,male,59,198.0,107.0,23,106.0,40.5,183
15714145,female,23,173.0,69.0,24,105.0,40.8,139
16727533,male,74,189.0,96.0,27,110.0,41.1,245
13095877,male,55,191.0,98.0,17,104.0,40.2,124
14891916,female,36,149.0,53.0,16,94.0,40.4,81
19352221,male,34,189.0,90.0,15,92.0,40.3,64
19446291,male,47,177.0,80.0,27,104.0,40.8,176
11633913,male,30,187.0,86.0,4,83.0,38.6,11
10693772,female,61,170.0,68.0,3,82.0,38.8,12
16764469,male,22,160.0,64.0,21,102.0,40.5,98
19089076,male,44,198.0,100.0,12,98.0,39.9,71
19619939,female,46,164.0,85.0,25,102.0,40.7,142
11163560,male,55,196.0,95.0,4,91.0,39.0,21
14077818,male,75,191.0,93.0,24,103.0,40.6,192
13361196,female,22,169.0,68.0,16,94.0,40.3,74
18917977,male,27,181.0,81.0,14,86.0,40.5,40
16601832,female,61,156.0,55.0,8,91.0,39.7,41
14020388,male,29,190.0,90.0,2,88.0,38.6,7
11054957,female,78,159.0,53.0,18,104.0,40.1,124
13908888,male,35,208.0,103.0,12,98.0,40.0,66
16929476,male,26,194.0,89.0,29,110.0,40.6,191
13897571,female,51,151.0,55.0,10,93.0,40.3,52
15032342,male,49,188.0,85.0,22,106.0,40.8,154
14156970,male,26,196.0,95.0,2,88.0,38.5,7
16607440,male,65,182.0,83.0,14,91.0,40.3,77
13609739,male,33,160.0,67.0,20,103.0,40.0,108
12202846,male,31,198.0,101.0,3,77.0,39.0,6
17471625,male,38,171.0,72.0,30,111.0,40.9,209
18207865,female,71,166.0,63.0,25,100.0,40.7,155
15248748,male,68,200.0,102.0,12,89.0,39.8,69
13045083,male,52,190.0,93.0,26,105.0,40.5,187
11462734,female,22,167.0,61.0,3,88.0,38.3,12
10753178,male,29,181.0,78.0,6,91.0,39.3,22
12725017,female,39,168.0,73.0,16,102.0,40.5,91
14709578,female,41,167.0,65.0,22,100.0,40.7,124
14346624,male,25,184.0,85.0,22,99.0,40.4,106
17580022,female,20,171.0,71.0,9,79.0,39.7,27
19565651,female,45,184.0,81.0,13,95.0,40.0,65
13683530,male,21,181.0,81.0,15,100.0,40.0,70
10706378,female,75,178.0,76.0,6,90.0,39.2,30
12890276,female,43,175.0,72.0,23,100.0,40.7,128
12115190,female,56,155.0,60.0,3,84.0,38.7,13
17723990,male,73,190.0,98.0,12,91.0,39.8,74
12724454,female,39,152.0,53.0,6,85.0,39.4,25
11709341,male,21,196.0,87.0,9,85.0,39.6,23
14048363,male,39,197.0,101.0,16,106.0,40.3,110
16438829,female,43,168.0,61.0,8,89.0,39.7,36
19435593,male,24,182.0,76.0,26,114.0,40.7,177
14336161,female,36,153.0,57.0,2,91.0,38.6,9
15008390,female,29,162.0,61.0,24,101.0,40.6,134
17878231,male,22,192.0,96.0,20,100.0,40.7,101
15128163,female,51,149.0,48.0,28,107.0,40.9,191
17157866,female,34,162.0,57.0,22,96.0,41.0,114
11746700,female,44,161.0,60.0,2,89.0,38.4,9
11411479,female,79,158.0,62.0,13,85.0,40.0,62
16335033,male,25,188.0,95.0,12,99.0,40.0,60
15885735,male,21,175.0,73.0,20,100.0,40.2,90
17708474,female,21,161.0,62.0,2,76.0,40.2,6
19255607,female,36,174.0,67.0,27,110.0,40.8,178
18466669,female,23,156.0,55.0,14,86.0,40.3,56
10227552,male,59,190.0,93.0,8,93.0,39.8,46
11974143,female,73,164.0,68.0,17,92.0,40.2,90
12551278,male,73,186.0,89.0,6,90.0,39.2,35
18390425,male,77,167.0,72.0,8,83.0,39.7,37
12919994,female,25,162.0,57.0,14,93.0,40.1,66
10918689,male,21,165.0,65.0,9,89.0,39.6,24
18531491,male,31,183.0,87.0,25,104.0,40.4,147
14033072,male,36,181.0,82.0,25,108.0,41.0,166
15208988,female,22,177.0,73.0,16,100.0,40.6,83
16203156,female,20,167.0,63.0,27,113.0,40.7,181
17271188,female,43,159.0,58.0,16,90.0,40.1,75
11967201,male,21,169.0,74.0,22,105.0,40.4,116
15223071,female,25,169.0,65.0,28,104.0,40.9,162
12746262,male,44,178.0,80.0,23,108.0,41.1,160
16369574,female,78,189.0,84.0,10,85.0,40.0,44
13470606,female,65,172.0,71.0,17,94.0,40.5,91
12257295,female,21,185.0,77.0,12,92.0,40.1,51
18573828,male,67,186.0,90.0,5,93.0,39.4,30
16943527,female,58,147.0,49.0,27,106.0,40.8,184
10237219,male,37,186.0,93.0,27,113.0,41.2,207
14113925,male,28,186.0,88.0,13,100.0,40.1,67
18901192,female,74,163.0,59.0,9,89.0,40.0,46
19802142,female,33,179.0,72.0,6,94.0,39.5,29
14300062,male,24,187.0,92.0,7,94.0,39.8,29
13043909,male,25,178.0,81.0,23,106.0,40.6,133
19673423,female,38,158.0,58.0,23,94.0,40.3,116
11338889,female,20,181.0,76.0,9,91.0,40.0,37
14437726,female,29,161.0,61.0,15,91.0,40.3,68
11539740,male,39,190.0,91.0,19,112.0,40.4,144
10666751,male,75,171.0,75.0,2,81.0,38.4,9
17636680,female,48,177.0,75.0,10,101.0,39.9,57
16946003,female,22,167.0,60.0,20,98.0,40.4,103
15928920,male,30,181.0,77.0,25,97.0,41.1,114
19517081,male,38,168.0,67.0,11,82.0,39.7,27
19818377,female,42,170.0,70.0,25,111.0,40.5,169
17342115,female,66,166.0,65.0,14,100.0,40.5,85
12915733,female,46,154.0,52.0,8,80.0,39.5,30
14810295,female,79,170.0,68.0,30,111.0,41.2,224
19117012,female,66,171.0,62.0,3,80.0,38.6,12
18545960,male,54,195.0,92.0,27,106.0,41.0,200
10979395,male,61,191.0,96.0,26,107.0,41.2,207
12999089,male,68,192.0,100.0,11,102.0,39.8,84
18913292,male,65,169.0,77.0,6,82.0,39.3,24
13688825,female,22,165.0,63.0,21,98.0,40.7,108
19626904,male,36,176.0,82.0,29,112.0,40.9,210
14936982,male,66,185.0,88.0,17,100.0,40.6,119
16956783,female,50,163.0,60.0,19,100.0,40.7,112
11451489,female,32,163.0,57.0,16,91.0,40.1,74
12725801,male,31,181.0,83.0,4,81.0,38.6,9
15856326,female,44,169.0,67.0,21,99.0,40.8,117
13134028,male,20,193.0,98.0,5,88.0,39.2,16
11701631,male,47,183.0,83.0,13,91.0,40.4,60
10856526,male,30,189.0,80.0,14,95.0,40.4,61
15735613,female,52,164.0,86.0,24,105.0,40.7,146
15150878,female,25,167.0,60.0,5,88.0,39.0,21
16150645,female,47,172.0,75.0,30,104.0,40.7,181
11042324,female,27,171.0,65.0,4,85.0,38.6,15
13235889,female,57,160.0,60.0,5,79.0,39.0,19
19689908,female,77,163.0,65.0,14,89.0,40.5,71
11291448,female,53,170.0,67.0,19,95.0,40.0,101
12475002,male,21,193.0,97.0,19,98.0,40.3,90
15599270,male,77,187.0,91.0,30,107.0,41.0,259
14001036,female,48,180.0,71.0,14,91.0,40.2,66
19802483,male,47,175.0,79.0,19,98.0,40.3,106
15097199,female,25,164.0,63.0,6,81.0,39.0,20
13914695,female,52,164.0,59.0,24,101.0,40.9,145
13396008,male,43,174.0,78.0,11,94.0,39.8,52
12486687,female,75,148.0,51.0,30,104.0,40.9,206
14467814,male,31,192.0,89.0,15,90.0,39.9,57
12806255,female,23,160.0,56.0,11,90.0,39.8,48
18704438,male,78,172.0,74.0,28,103.0,41.0,216
18070906,female,53,155.0,52.0,23,97.0,40.4,131
10463486,male,23,194.0,97.0,15,101.0,40.0,79
12374145,female,27,171.0,68.0,6,87.0,39.2,24
18890949,female,29,164.0,60.0,14,92.0,40.1,65
13274474,female,40,155.0,61.0,4,87.0,39.0,17
18388020,female,44,166.0,66.0,18,91.0,40.4,85
18596658,male,69,183.0,84.0,29,112.0,40.7,257
17104720,male,63,180.0,82.0,10,90.0,39.7,52
15945951,female,32,171.0,64.0,20,98.0,40.4,106
12214037,male,23,189.0,91.0,24,101.0,40.6,123
11917056,female,69,164.0,44.0,22,102.0,40.4,146
12263999,male,73,200.0,106.0,12,89.0,40.0,73
19432608,female,20,160.0,57.0,9,89.0,39.4,38
13092174,female,53,150.0,54.0,15,86.0,40.2,68
17951389,female,26,171.0,62.0,17,90.0,40.1,74
17070353,male,62,166.0,77.0,5,82.0,38.8,19
13836995,male,62,187.0,92.0,29,109.0,40.8,239
19281057,female,33,161.0,56.0,28,108.0,41.4,182
15440405,male,35,189.0,86.0,28,110.0,40.4,195
18890018,female,77,151.0,52.0,28,103.0,40.6,190
19540261,male,52,184.0,85.0,22,101.0,40.4,141
18233928,female,29,146.0,47.0,12,94.0,39.9,60
14192326,male,20,192.0,89.0,10,89.0,39.6,31
17353917,male,21,177.0,82.0,25,108.0,40.9,147
10780991,female,25,174.0,67.0,11,94.0,39.8,52
13230524,male,38,182.0,85.0,8,84.0,39.8,25
13754858,male,34,201.0,107.0,2,95.0,38.2,10
16792673,female,27,169.0,66.0,9,87.0,40.0,36
16246858,female,37,152.0,52.0,7,89.0,39.2,32
11695937,male,65,181.0,83.0,18,100.0,40.0,123
10660238,female,27,164.0,63.0,11,93.0,40.0,46
11255898,female,25,156.0,48.0,21,101.0,40.4,120
15403802,male,24,179.0,82.0,24,100.0,40.5,116
10038035,male,26,185.0,86.0,3,83.0,38.8,7
12175177,female,76,162.0,65.0,10,94.0,39.8,56
13638838,male,61,161.0,65.0,6,90.0,38.8,28
11202379,male,45,191.0,94.0,12,96.0,39.8,66
10662599,female,60,166.0,66.0,22,111.0,40.6,157
18799338,female,45,158.0,57.0,24,110.0,40.5,165
14496194,female,32,163.0,58.0,17,100.0,40.4,95
15245636,female,46,175.0,75.0,16,91.0,40.3,74
15117490,male,66,190.0,97.0,15,96.0,39.9,99
13135709,female,79,151.0,51.0,4,83.0,39.1,19
11436090,female,41,158.0,54.0,19,99.0,40.3,108
10562381,male,20,189.0,85.0,7,87.0,39.6,19
12373877,female,24,188.0,74.0,9,90.0,39.6,37
17300642,female,51,158.0,61.0,11,89.0,40.4,52
14433627,male,40,179.0,77.0,17,100.0,40.5,94
15105413,female,21,160.0,55.0,3,81.0,38.7,10
14551353,male,35,171.0,81.0,18,96.0,40.4,85
18273899,male,49,201.0,101.0,16,95.0,40.1,91
11500782,male,70,177.0,77.0,29,100.0,40.7,201
10374133,female,32,154.0,56.0,6,81.0,39.3,21
18880919,female,29,171.0,67.0,22,103.0,40.8,126
19702079,male,28,191.0,94.0,1,82.0,40.2,3
17763472,female,27,162.0,58.0,13,88.0,40.3,55
16852354,male,29,188.0,89.0,23,113.0,40.4,165
18601605,male,21,183.0,82.0,30,113.0,41.0,200
16788938,female,53,173.0,74.0,28,104.0,40.8,173
14525296,male,32,184.0,80.0,28,117.0,40.7,217
17551112,male,41,192.0,99.0,22,98.0,40.5,126
17282579,female,54,174.0,68.0,9,95.0,39.4,48
11957294,male,22,187.0,90.0,4,73.0,38.9,3
12429563,female,38,174.0,73.0,17,100.0,40.3,93
18408381,male,32,178.0,78.0,16,96.0,40.2,73
10529633,female,58,164.0,62.0,12,93.0,39.7,63
19349772,female,20,170.0,65.0,3,76.0,38.2,8
18953356,male,50,195.0,100.0,29,105.0,40.8,210
15950782,male,53,180.0,77.0,27,103.0,40.7,178
12525887,male,78,184.0,92.0,24,97.0,40.8,173
19019765,male,36,189.0,87.0,20,98.0,40.3,104
14844059,male,25,180.0,78.0,25,109.0,40.5,154
18401983,female,59,167.0,66.0,29,112.0,41.0,210
11516545,female,68,171.0,72.0,12,93.0,39.9,63
19690759,female,22,165.0,62.0,28,111.0,40.8,183
14489692,female,44,152.0,50.0,22,115.0,40.8,165
10537052,female,35,148.0,53.0,5,84.0,39.2,20
12562173,male,51,178.0,76.0,7,76.0,39.3,17
16650300,male,21,187.0,85.0,9,94.0,39.5,35
18830467,male,24,182.0,86.0,13,91.0,40.0,46
16451525,female,51,164.0,60.0,19,92.0,40.3,96
10414683,female,56,157.0,61.0,24,106.0,40.6,159
19922195,male,50,202.0,102.0,2,81.0,38.3,7
17394277,female,47,176.0,67.0,4,87.0,38.6,17
12133833,male,35,174.0,76.0,12,97.0,40.2,57
14777378,female,37,171.0,75.0,7,88.0,39.3,29
17433319,female,30,175.0,67.0,2,85.0,38.1,8
13465291,female,26,175.0,76.0,22,105.0,40.6,127
15469068,male,73,191.0,95.0,8,87.0,39.8,44
14899078,female,57,149.0,56.0,13,91.0,39.9,66
17345453,male,32,176.0,80.0,16,101.0,40.3,85
17013961,female,51,164.0,67.0,11,91.0,40.0,53
17623344,male,30,206.0,106.0,6,92.0,39.2,27
14347033,female,79,168.0,67.0,16,89.0,39.9,82
18611096,male,44,197.0,98.0,20,100.0,40.5,123
11427814,male,46,186.0,84.0,8,81.0,39.5,25
10187691,female,62,156.0,63.0,13,86.0,40.4,59
14232520,male,27,169.0,69.0,16,102.0,40.2,80
19750359,male,26,187.0,87.0,10,86.0,39.4,29
10922280,male,48,173.0,79.0,21,96.0,40.7,112
19345198,male,33,173.0,76.0,18,89.0,40.1,63
18014173,female,77,176.0,72.0,30,110.0,41.0,218
10241763,female,28,169.0,68.0,3,81.0,38.5,10
12733084,male,32,189.0,88.0,4,75.0,38.8,6
17564541,female,42,173.0,65.0,23,108.0,40.9,150
19701731,male,64,171.0,77.0,6,80.0,39.3,22
16654541,male,42,177.0,77.0,7,87.0,39.5,25
13354042,female,62,153.0,57.0,5,81.0,39.1,20
13606810,female,43,187.0,87.0,19,99.0,40.5,100
15810776,female,25,157.0,55.0,15,100.0,40.3,82
16870681,female,28,154.0,52.0,20,92.0,40.7,95
18378521,male,21,186.0,82.0,10,88.0,40.2,29
17691320,male,45,185.0,61.0,20,97.0,40.7,99
10697452,female,50,172.0,66.0,9,92.0,39.6,44
10084261,male,62,176.0,84.0,11,95.0,40.1,66
13693592,male,62,182.0,84.0,4,83.0,38.9,17
19173889,female,25,169.0,67.0,15,96.0,40.2,74
11610830,male,24,179.0,74.0,12,93.0,40.3,43
19884433,female,50,165.0,71.0,21,101.0,40.4,122
17754080,female,48,176.0,74.0,21,88.0,40.3,92
11963638,female,46,151.0,52.0,25,113.0,40.5,183
16053189,male,43,176.0,82.0,13,88.0,40.3,51
14502512,male,47,197.0,94.0,6,89.0,39.1,27
14459835,female,78,164.0,66.0,27,111.0,40.8,201
12527739,female,29,174.0,72.0,10,89.0,39.7,42
16791435,female,43,169.0,66.0,5,91.0,39.1,24
11897307,female,42,165.0,64.0,20,94.0,40.6,101
18177613,male,23,191.0,95.0,23,105.0,40.5,134
10860402,female,71,157.0,57.0,21,113.0,40.5,161
19386173,male,62,191.0,96.0,2,85.0,38.2,9
11731299,female,54,179.0,72.0,28,110.0,40.9,192
10634915,female,76,148.0,52.0,18,91.0,40.1,99
14749996,female,41,170.0,68.0,22,95.0,40.5,112
12179594,female,30,176.0,71.0,4,82.0,38.6,14
17071709,male,74,202.0,86.0,7,86.0,39.3,41
14108894,female,27,165.0,65.0,15,98.0,40.1,78
18352324,male,37,175.0,77.0,20,86.0,40.5,65
17755264,male,25,181.0,80.0,12,93.0,39.8,45
11063451,female,32,160.0,61.0,27,114.0,40.6,190
10774344,female,51,141.0,48.0,12,87.0,39.9,56
16788844,male,44,177.0,77.0,16,91.0,40.5,69
10348443,male,73,185.0,86.0,27,112.0,40.9,266
14411757,female,55,163.0,67.0,30,110.0,40.9,208
13391492,male,29,193.0,92.0,4,85.0,39.0,12
16819064,male,25,200.0,100.0,1,89.0,40.2,4
12164109,male,22,178.0,80.0,28,113.0,40.7,186
10263358,female,41,174.0,72.0,29,115.0,40.9,207
18520438,male,72,184.0,86.0,25,98.0,40.6,173
13210322,male,62,183.0,87.0,11,93.0,40.1,63
13610975,male,20,188.0,88.0,11,101.0,40.1,54
13226331,male,28,186.0,82.0,12,94.0,39.6,50
16729866,male,28,181.0,82.0,16,103.0,40.3,88
18749482,male,23,191.0,88.0,10,91.0,39.7,36
18947699,male,63,185.0,82.0,6,83.0,39.1,25
12739203,male,79,180.0,82.0,21,103.0,40.2,167
10840798,male,25,171.0,75.0,28,102.0,40.8,141
10723598,female,51,173.0,74.0,24,101.0,40.3,139
16728723,male,65,182.0,86.0,18,100.0,40.5,124
16383525,male,63,204.0,112.0,29,110.0,40.4,257
12252501,male,35,173.0,76.0,17,101.0,39.7,92
11269933,male,68,169.0,69.0,11,94.0,39.8,64
10348595,female,36,184.0,73.0,23,107.0,40.8,142
14930451,female,23,157.0,53.0,25,109.0,40.5,161
16408324,female,28,161.0,56.0,2,85.0,38.2,8
13342632,male,37,174.0,79.0,24,106.0,40.8,151
11751495,female,30,163.0,62.0,13,97.0,39.9,67
11844188,male,33,182.0,88.0,6,89.0,39.3,22
13504073,female,21,172.0,67.0,20,104.0,40.7,114
15008225,female,27,157.0,54.0,17,96.0,40.2,87
11513582,female,23,159.0,57.0,17,90.0,40.2,74
16736418,female,32,180.0,76.0,18,106.0,40.4,108
11544085,female,42,169.0,69.0,13,94.0,39.6,65
10642760,male,67,178.0,86.0,5,86.0,39.1,24
17716007,female,73,171.0,75.0,29,104.0,41.1,189
14870937,male,31,175.0,75.0,17,105.0,40.4,98
18994550,female,77,164.0,68.0,17,95.0,40.2,97
16611557,male,57,186.0,90.0,3,82.0,38.1,12
10696688,male,27,175.0,80.0,27,101.0,40.9,137
15065008,female,48,146.0,52.0,14,92.0,39.9,71
15533272,female,22,156.0,58.0,16,102.0,40.4,90
12503152,male,26,196.0,101.0,15,92.0,40.2,62
10190166,male,27,182.0,79.0,29,103.0,41.1,156
18657112,female,64,153.0,52.0,7,91.0,39.2,37
15952846,male,73,188.0,95.0,21,103.0,40.4,167
15340295,female,33,154.0,58.0,1,87.0,40.2,4
16376436,female,36,154.0,59.0,5,87.0,39.3,21
12306781,female,23,181.0,74.0,9,91.0,39.6,38
14351192,female,23,155.0,57.0,5,91.0,39.0,22
11875213,male,32,176.0,80.0,25,99.0,40.8,126
18525617,male,20,190.0,93.0,12,94.0,39.9,48
10079137,male,21,199.0,95.0,13,90.0,39.9,45
15278502,female,55,174.0,71.0,22,93.0,40.5,111
13567414,male,68,201.0,105.0,19,100.0,40.3,142
16986314,female,32,161.0,63.0,17,99.0,40.3,92
15944842,male,29,196.0,92.0,20,92.0,40.6,82
18895905,female,47,151.0,56.0,25,108.0,40.7,168
15918484,male,39,172.0,77.0,15,94.0,40.4,68
18857088,female,62,162.0,66.0,23,105.0,41.1,150
10442926,male,79,194.0,103.0,21,96.0,40.9,154
13570908,male,41,186.0,82.0,14,100.0,40.3,79
17848481,male,45,176.0,76.0,4,91.0,38.4,17
13014192,male,26,189.0,86.0,5,90.0,39.2,18
12235821,male,59,190.0,99.0,25,107.0,40.7,199
12019657,male,23,195.0,95.0,18,91.0,40.5,67
13887001,male,72,191.0,98.0,14,89.0,40.3,82
16384252,male,55,172.0,73.0,17,89.0,40.3,76
15121859,male,48,179.0,81.0,19,101.0,40.9,116
13541948,female,35,150.0,50.0,25,104.0,41.0,154
13373783,female,40,170.0,68.0,21,99.0,40.8,115
12454594,female,43,148.0,48.0,5,91.0,39.4,25
17597162,male,54,187.0,89.0,11,95.0,40.2,62
19354247,male,62,181.0,83.0,13,94.0,40.1,75
11744879,female,53,148.0,53.0,2,88.0,38.1,9
18191103,female,63,142.0,49.0,25,92.0,41.0,135
18545194,female,71,155.0,60.0,17,91.0,40.1,90
18904172,male,44,184.0,85.0,9,85.0,39.6,32
16719185,female,28,161.0,60.0,29,110.0,41.2,190
18992708,female,54,161.0,60.0,14,96.0,40.4,77
15051033,male,35,198.0,99.0,4,92.0,38.8,18
18885698,female,28,161.0,56.0,28,111.0,40.9,188
17809213,male,45,179.0,78.0,10,90.0,39.8,43
18698026,male,38,189.0,91.0,11,100.0,40.2,63
11770071,female,63,165.0,64.0,13,90.0,39.9,65
15988895,male,23,179.0,80.0,21,96.0,40.7,87
11644196,female,21,169.0,63.0,5,89.0,38.7,21
18314939,female,48,156.0,59.0,19,109.0,40.4,129
16002571,female,66,162.0,64.0,29,110.0,40.8,208
10466078,male,27,182.0,81.0,18,105.0,40.5,103
14592180,female,49,176.0,75.0,15,91.0,40.5,70
15707692,male,63,179.0,87.0,18,107.0,40.7,142
16969674,male,20,182.0,90.0,20,100.0,40.6,96
15512975,male,38,181.0,89.0,5,86.0,39.1,18
12961279,male,49,179.0,79.0,7,95.0,39.5,37
19670380,male,44,184.0,84.0,18,99.0,40.5,103
10557144,female,39,161.0,61.0,1,82.0,40.2,4
15825345,male,77,166.0,74.0,3,82.0,38.8,14
18649330,female,49,157.0,57.0,6,87.0,39.1,27
17832870,male,26,193.0,94.0,12,96.0,40.1,55
19441232,female,66,162.0,62.0,15,97.0,40.7,87
18821136,female,29,178.0,76.0,26,100.0,40.8,137
19210038,female,62,158.0,55.0,10,79.0,40.0,39
17954700,female,57,157.0,57.0,14,89.0,39.9,68
19585157,female,67,170.0,74.0,6,85.0,39.2,26
12943060,female,79,164.0,67.0,12,97.0,40.2,72
19000492,male,48,192.0,94.0,6,85.0,39.1,24
15210778,female,68,150.0,56.0,16,92.0,40.3,86
14274480,female,47,155.0,55.0,16,93.0,40.5,82
14786034,male,49,178.0,81.0,21,97.0,40.8,117
12735892,male,38,179.0,86.0,24,103.0,40.6,145
15968098,female,31,175.0,65.0,15,95.0,39.8,74
17242181,female,24,179.0,68.0,16,101.0,40.1,87
11601439,male,57,191.0,95.0,23,98.0,40.5,147
10866361,male,41,201.0,108.0,6,92.0,39.7,30
10629705,male,36,183.0,85.0,11,98.0,40.0,57
15154368,male,59,171.0,83.0,27,102.0,41.0,185
10295845,male,45,198.0,100.0,16,97.0,39.9,93
19499991,male,29,161.0,64.0,5,92.0,39.3,17
15370853,female,47,177.0,75.0,15,91.0,40.1,70
18459426,male,63,181.0,83.0,11,95.0,39.6,66
15194331,female,52,151.0,58.0,16,93.0,40.1,83
10248976,male,38,177.0,84.0,28,106.0,40.9,181
17551114,male,22,189.0,86.0,14,105.0,40.0,78
12803220,female,27,162.0,64.0,3,85.0,38.6,11
12323198,female,36,166.0,58.0,25,101.0,41.1,144
17423465,female,26,168.0,66.0,16,102.0,40.2,89
12228055,male,26,199.0,93.0,22,104.0,40.6,127
12943721,female,69,152.0,55.0,18,99.0,40.5,111
17731023,male,77,187.0,89.0,15,89.0,40.0,88
11270418,female,23,169.0,67.0,13,86.0,39.8,49
18318625,male,26,174.0,72.0,28,110.0,40.8,174
18405595,female,30,168.0,68.0,13,97.0,39.7,66
17045391,male,32,196.0,95.0,19,98.0,40.4,99
10076869,male,28,192.0,92.0,14,93.0,40.3,59
18843343,female,79,164.0,64.0,18,98.0,40.2,110
10434174,female,58,181.0,78.0,5,87.0,39.2,22
18144547,male,46,200.0,106.0,11,83.0,39.7,42
12893175,female,36,165.0,65.0,20,102.0,40.4,115
14940695,female,76,175.0,72.0,10,97.0,39.8,58
15613086,male,38,186.0,89.0,23,99.0,40.4,127
15539064,male,67,171.0,75.0,19,97.0,40.5,120
17625048,female,64,166.0,66.0,27,112.0,40.9,198
16232426,female,78,170.0,67.0,25,108.0,40.5,178
14018168,female,62,154.0,59.0,16,107.0,40.2,110
12856324,female,72,169.0,72.0,6,87.0,39.4,28
15395237,female,62,164.0,63.0,20,93.0,40.4,106
19426737,female,22,170.0,70.0,27,107.0,40.5,162
18846299,male,36,190.0,95.0,27,106.0,40.7,178
16959072,male,37,185.0,63.0,20,103.0,40.5,110
11847644,female,36,168.0,66.0,9,93.0,39.6,43
10250208,male,21,194.0,86.0,15,92.0,40.2,54
16071305,female,33,180.0,77.0,22,104.0,40.5,127
10330293,male,66,178.0,82.0,21,98.0,40.5,138
12558971,female,39,178.0,73.0,23,103.0,40.8,134
10053023,male,37,185.0,80.0,18,105.0,40.7,111
11532363,male,33,190.0,88.0,15,92.0,40.2,63
17326579,female,35,174.0,71.0,15,87.0,40.4,61
12777318,male,26,185.0,87.0,12,90.0,40.0,42
18422455,male,27,185.0,85.0,9,86.0,39.6,26
19542693,female,55,155.0,53.0,12,95.0,39.7,66
15401439,male,60,194.0,99.0,22,98.0,40.6,146
12418198,male,44,181.0,79.0,17,94.0,40.3,82
18738442,male,42,185.0,112.0,12,93.0,40.0,64
15136610,female,36,167.0,69.0,12,95.0,39.8,60
14344420,female,25,180.0,77.0,7,86.0,39.8,26
17077165,male,43,186.0,88.0,16,94.0,39.9,80
15786287,male,72,183.0,91.0,4,79.0,38.8,17
10508035,male,30,194.0,88.0,4,80.0,38.7,9
13807859,female,54,172.0,69.0,10,87.0,39.3,44
19612729,female,30,154.0,55.0,1,86.0,40.2,4
17685425,male,22,189.0,89.0,13,91.0,40.2,46
18135733,female,33,165.0,67.0,4,88.0,39.1,17
11741166,male,47,190.0,91.0,27,105.0,40.6,186
10232911,male,79,179.0,81.0,15,98.0,40.1,107
18728608,female,59,182.0,84.0,17,92.0,40.3,82
14210556,male,43,192.0,95.0,18,93.0,40.5,90
19245337,male,58,185.0,61.0,30,105.0,40.8,203
11764516,male,57,191.0,92.0,9,87.0,40.0,42
